customer_id,customer_name,age,income,loan_amount,loan_purpose,approved,region,loan_to_income_ratio
1417,latasha cummings,43,64338,66101,car,no,east,1.0274021573564611
1418,jennifer jones,43,118004,34782,home,yes,east,0.2947527202467713
1419,thomas phelps,62,121464,32904,education,no,east,0.2708950800237107
1420,hannah smith,53,115326,69102,education,yes,east,0.5991883877009521
1421,sarah smith,33,46114,38503,medical,no,east,0.8349525089994362
1422,richard price,59,119630,79245,home,yes,east,0.6624174538159324
1423,mary graham,55,27120,56200,home,yes,east,2.0722713864306783
1424,steven avila,36,135289,65927,business,yes,east,0.4873049545787167
1425,yolanda walters,32,126174,55050,home,no,east,0.436302249274811
1426,april nichols,51,25785,37232,home,yes,east,1.443940275353888
1427,maria lee,25,81925,67021,education,no,east,0.8180775099176075
1428,william garcia,60,91473,45914,car,yes,east,0.5019404633061122
1429,elizabeth crawford,64,133185,66856,education,yes,east,0.5019784510267673
1430,roberta burns,45,54969,49798,vacation,no,east,0.9059287962306027
1431,brian thomas,41,90236,51786,medical,yes,east,0.5738951194645153
1432,lisa perez,23,118823,41382,home,yes,east,0.3482659081154322
1433,robert zimmerman,30,132752,26473,car,no,east,0.19941695793660358
1434,sara crawford,43,126416,35921,education,yes,east,0.28414915833438803
1435,michelle richard,37,41297,32995,vacation,yes,east,0.7989684480712884
1436,christopher reeves,62,47816,23450,business,yes,east,0.49042161619541574
1437,deanna kramer,55,146386,52302,medical,yes,east,0.3572882652712691
1438,kayla hopkins,45,130741,76673,vacation,yes,east,0.5864495452841878
1439,robert miller,22,95070,18765,medical,yes,east,0.19738087724834333
1440,daniel baker,47,34529,77806,vacation,no,east,2.2533522546265456
1441,kathleen black,29,47013,69314,medical,yes,east,1.474358156254653
1442,joanne moses,24,55089,49390,education,yes,east,0.8965492203525205
1443,matthew williams,46,31171,23633,car,no,east,0.7581726604857079
1444,patrick moore,52,66229,56120,car,yes,east,0.847362937685908
1445,brandi choi,49,42874,43435,home,no,east,1.0130848532910388
1446,christopher romero,42,63809,10357,car,yes,east,0.1623125264461126
1447,amanda massey,33,84465,71089,business,yes,east,0.8416385485112177
1448,jennifer franklin,43,84024,31820,vacation,yes,east,0.37870132343140056
1449,tina kelly,51,46153,23487,medical,no,east,0.5088943297293784
1450,james lane,61,129693,25188,education,no,east,0.19421248641021488
1451,brendan johnson,56,53429,34310,medical,yes,east,0.6421606243800183
1452,dana kane,60,82753,7564,medical,yes,east,0.09140454122509153
1453,amanda mason,51,31641,23062,business,yes,east,0.728864448026295
1454,robin holt,35,67401,15415,vacation,no,east,0.22870580555184641
1455,susan shaw,34,114075,72241,medical,no,east,0.6332763532763532
1456,andrea parker,55,50367,12044,medical,yes,east,0.23912482379335676
1457,christopher woodard md,44,46726,39950,business,no,east,0.8549843770063776
1458,jeffrey trujillo,50,140047,23349,business,no,east,0.1667226002699094
1459,gary nguyen,50,29677,40968,car,no,east,1.380462984803046
1460,brandi massey,47,30139,25717,vacation,no,east,0.853279803576761
1461,henry medina,60,82766,65263,medical,yes,east,0.7885242732523017
1462,chelsea bean,34,49696,59917,vacation,no,east,1.2056704764971025
1463,katie meyer,31,76372,41371,home,yes,east,0.5417037657780338
1464,phillip bryant,64,111049,73010,home,yes,east,0.657457518752983
1465,sandra martinez,46,101693,11647,home,no,east,0.11453099033365129
1466,laura nicholson,41,82414,17190,vacation,no,east,0.20858106632368287
1467,kurt sanchez,29,37832,26191,business,no,east,0.6922975259039966
1468,kelli walker,21,138413,40787,medical,no,east,0.29467607811405
1469,allison baker,64,136559,55510,car,no,east,0.40649096727421846
1470,brett wright,26,126996,64885,medical,yes,east,0.5109216038300419
1471,brianna brown,21,144318,37134,home,yes,east,0.2573067808589365
1472,pamela miranda,42,98741,27900,vacation,yes,east,0.28255739763624027
1473,lisa burke,33,30425,68702,education,yes,east,2.258077239112572
1474,jerry benjamin jr.,58,28900,60924,vacation,no,east,2.108096885813149
1475,juan fitzpatrick,61,102347,75886,home,no,east,0.7414579811816663
1476,kevin rosales,60,98998,41463,vacation,no,east,0.41882664296248406
1477,kendra sims,51,145580,47587,vacation,no,east,0.32687869212803955
1478,samantha ferguson,35,128917,63197,vacation,yes,east,0.49021463422201883
1479,jay howe,22,149463,60204,business,yes,east,0.4028020312719536
1480,connor hood,51,54134,28748,medical,no,east,0.5310525732441719
1481,justin lewis,46,107442,44731,business,yes,east,0.4163269484931405
1482,diana johnson,22,27817,69463,vacation,yes,east,2.4971420354459504
1483,jerry campbell,31,95486,79636,car,no,east,0.8340070795718744
1484,brett vega,53,60607,33778,medical,no,east,0.5573283614103981
1485,ann fletcher,38,137637,44565,medical,yes,east,0.32378648183264674
1486,chad martin,41,114809,56246,medical,no,east,0.4899093276659495
1487,ashley hayes,51,98027,50186,education,no,east,0.5119609903393962
1488,zachary hobbs jr.,46,98550,50652,medical,no,east,0.513972602739726
1489,julia knapp md,50,32691,49558,education,yes,east,1.5159524028019944
1490,anna hansen,59,90978,34244,medical,no,east,0.3763986897931368
1491,susan hernandez,41,47778,28577,vacation,yes,east,0.5981204738582612
1492,michelle mays,36,82154,68949,home,no,east,0.8392652822747523
1493,john fox,27,121415,32386,car,no,east,0.26673804719350985
1494,walter harvey,42,117195,66667,medical,no,east,0.5688553265924314
1495,dylan taylor,27,73788,25312,business,yes,east,0.34303680815308724
1496,alicia welch,22,118039,11718,home,yes,east,0.09927227441777718
1497,samuel burton,57,34413,68536,business,no,east,1.991572952082062
1498,francis johnson,34,139113,20455,business,no,east,0.1470387382918922
1499,christina howe,28,102177,50078,education,yes,east,0.4901102987952279
1500,mario copeland,49,68400,18542,car,no,east,0.27108187134502926
1501,michael patterson,64,54899,68237,business,yes,east,1.2429552450864314
1502,jody lopez,27,137683,14770,home,no,east,0.10727540800244038
1503,bradley munoz,58,117474,6577,car,yes,east,0.05598685666615592
1504,brian durham,42,70463,37477,home,no,east,0.5318677887685735
1505,ronald baker,64,25894,17322,business,yes,east,0.6689580597821889
1506,william french,37,135398,41885,car,no,east,0.30934725771429417
1507,michele mitchell,36,60021,60813,medical,no,east,1.0131953816164343
1508,casey jones,53,120472,54442,business,no,east,0.4519058370409722
1509,joan ortiz,59,121296,11528,business,no,east,0.09504023215934573
1510,jason quinn,55,125314,76506,vacation,no,east,0.6105143878577014
1511,monique reed,58,113777,20139,vacation,no,east,0.17700413967673606
1512,danny stewart,52,71442,78447,education,yes,east,1.0980515663055346
1513,samantha hill,23,144681,10212,home,no,east,0.07058286851763534
1514,robert bowen,23,119302,37867,medical,no,east,0.3174045699150056
1515,ronald ford,28,111555,67662,car,no,east,0.6065348931020573
1516,laura wright,51,52791,50672,business,no,east,0.9598605822962247
1517,kevin hayes,29,114728,63624,business,yes,east,0.5545638379471446
1518,matthew rivera,25,130301,5993,medical,yes,east,0.04599350734069577
1519,lisa liu,48,119716,14654,business,no,east,0.12240636172274383
1520,andrew miles,35,68520,3246,home,no,east,0.047373029772329246
1521,craig bowen,47,134342,59714,car,no,east,0.44449241488142205
1522,amanda shelton,62,132541,47738,medical,no,east,0.36017534196965467
1523,victoria kaiser,51,128137,42745,medical,no,east,0.33358826880604353
1524,william west,60,54899,59658,vacation,no,east,1.0866864605912676
1525,jessica harrell,38,72802,59247,education,yes,east,0.8138100601631824
1526,marcus calderon,58,126238,18178,car,yes,east,0.14399784533975507
1527,richard parker,24,148350,31906,medical,yes,east,0.21507246376811595
1528,april garcia,41,103107,5689,business,yes,east,0.05517569127217357
1529,paul lopez,62,25371,36355,vacation,no,east,1.4329352410232155
1530,brandon paul,43,55193,70004,car,no,east,1.2683492471871434
1531,peter gutierrez,42,85747,68768,home,yes,east,0.8019872415361471
1532,stacy perez,21,105922,42653,medical,yes,east,0.402683106436812
1533,rhonda smith,45,130302,17232,home,no,east,0.13224662706635354
1534,heather gomez,61,39464,19693,medical,yes,east,0.4990117575511859
1535,brandy hawkins,48,108323,28519,business,yes,east,0.2632774203077832
1536,bruce smith,57,111522,71284,education,no,east,0.6391922669966464
1537,mr. david taylor,31,143634,46485,business,yes,east,0.3236350724758762
1538,kayla jackson,42,74025,70136,home,no,east,0.9474636946977373
1539,tracy williams,45,119187,72359,car,yes,east,0.6071048016981718
1540,kelli smith,41,136710,32027,vacation,no,east,0.23426962182722552
1541,craig graham,56,111593,67307,home,no,east,0.6031471508069502
1542,darren holt,40,54872,40698,education,no,east,0.7416897506925207
1543,shelby franklin,36,101248,8729,medical,yes,east,0.08621404867256637
1544,ronald melton,48,89997,60143,vacation,yes,east,0.6682778314832717
1545,joshua fisher,49,107927,48932,medical,yes,east,0.453380525725722
1546,tara anderson,46,118458,18066,home,yes,east,0.15250975029124247
1547,paula martin,60,25667,21020,car,no,east,0.8189504032415164
1548,david long,22,41325,65176,medical,yes,east,1.577156684815487
1549,paula gibbs,30,91982,70326,medical,no,east,0.764562631819269
1550,curtis walker,33,40890,71680,vacation,yes,east,1.7529958425042798
1551,cynthia tapia,35,143654,42735,education,no,east,0.29748562518273075
1552,mark garcia,29,51483,52307,vacation,no,east,1.0160052832973991
1553,marissa porter,47,117479,26298,education,no,east,0.22385277368721218
1554,michael johnson,28,117217,44893,car,yes,east,0.38299052185263227
1555,melanie morgan,26,127672,45411,medical,yes,east,0.35568488000501286
1556,sandra silva,56,63085,57315,business,no,east,0.9085361020844892
1557,erica booth dvm,44,146934,23932,home,yes,east,0.16287584902064872
1558,wayne williams,23,126333,41006,vacation,no,east,0.32458660840793774
1559,kathryn buchanan,46,66000,59668,medical,yes,east,0.904060606060606
1560,charles long,56,38025,3939,home,yes,east,0.10358974358974359
1561,amber rojas,41,145580,14651,vacation,yes,east,0.10063882401428767
1562,richard valentine,33,54940,12285,medical,yes,east,0.22360757189661448
1563,nichole robinson,31,146878,75626,education,no,east,0.5148899086316535
1564,mr. reginald murphy,28,144492,56093,car,yes,east,0.3882083437145309
1565,theresa fox,34,113299,30077,business,yes,east,0.2654657146135447
1566,emily brown,53,49701,72898,vacation,yes,east,1.4667310516891008
1567,david glass ii,22,107697,50834,education,no,east,0.4720094338746669
1568,ashley anderson,21,66795,53613,car,no,east,0.8026498989445318
1569,angela mcdonald,31,115990,62757,education,no,east,0.5410552633847745
1570,michele roach,26,127793,47733,vacation,no,east,0.3735181113206514
1571,amanda young,52,38115,27319,home,no,east,0.7167519349337531
1572,paige harrison,35,64038,28786,medical,no,east,0.44951435085418034
1573,jennifer boyd,32,81433,22682,education,yes,east,0.2785357287586114
1574,ashley boyd,57,71999,70751,vacation,no,east,0.9826664259225822
1575,patricia davis,49,99564,9275,car,no,east,0.09315616086135552
1576,nicole hart,64,66484,64594,medical,yes,east,0.9715721075747549
1577,shelly scott,42,132747,46791,vacation,yes,east,0.3524825419783498
1578,anthony smith,34,32688,73353,home,yes,east,2.2440345080763584
1579,michele brown,39,127545,23486,home,yes,east,0.18413893135756007
1580,ryan oliver,25,147018,15810,business,no,east,0.10753785250785618
1581,michael fowler,55,132230,52402,medical,no,east,0.39629433562731603
1582,clayton harvey,45,48255,18027,home,no,east,0.37357786757848926
1583,carla moyer,58,104747,33335,education,no,east,0.3182430045729233
1584,sarah bryant,29,107088,75965,home,yes,east,0.7093698640370536
1585,shawn lucas,27,71617,79868,home,no,east,1.1152100758199868
1586,ariana dillon,38,67108,33584,home,no,east,0.5004470405912856
1587,patricia graham,22,66259,45245,business,yes,east,0.6828506316123093
1588,cynthia morrison,30,102049,18077,vacation,yes,east,0.1771403933404541
1589,michael payne,64,95569,20852,car,yes,east,0.2181879061201854
1590,michele collier,22,91057,53654,vacation,no,east,0.5892353141438879
1591,karl clark,28,121360,64663,home,no,east,0.5328197099538563
1592,deborah trujillo,27,148497,9600,car,yes,east,0.06464777066203357
1593,maurice schultz,55,103792,73350,medical,yes,east,0.7067018652689996
1594,ralph burton,43,135080,47397,car,no,east,0.35088095943144804
1595,jerry hughes md,28,51293,73580,medical,no,east,1.4345037334529078
1596,christine rowe dvm,41,55607,19411,business,yes,east,0.34907475677522615
1597,rebecca taylor,53,37793,67364,medical,no,east,1.7824464847987722
1598,laurie williams,21,115413,44860,medical,no,east,0.3886910486686942
1599,nathan rowland,32,132148,44808,education,no,east,0.3390743711596089
1600,wendy burgess,31,61069,68636,business,yes,east,1.123909020943523
1601,holly williams,50,111079,62449,home,yes,east,0.5622034768047965
1602,michael miller,24,52213,18383,business,yes,east,0.3520770689291939
1603,christina white,54,43663,59546,education,yes,east,1.3637633694432356
1604,philip delgado,43,67582,39008,medical,yes,east,0.5771951111242638
1605,tammy jones,52,89694,51616,vacation,no,east,0.5754677012955158
1606,justin thomas,23,119526,14509,business,yes,east,0.1213878152033867
1607,julia mason,48,59449,49915,education,no,east,0.8396272435196555
1608,omar nguyen,24,38116,35766,vacation,no,east,0.9383461013747507
1609,michael williams,32,123395,70024,home,yes,east,0.5674784229506868
1610,megan horn,44,28706,37221,medical,yes,east,1.296627882672612
1611,heather ruiz,53,41147,53953,business,yes,east,1.311225605754976
1612,zachary morales,23,124264,64860,business,yes,east,0.5219532607995879
1613,brenda mcgrath,24,45543,76620,vacation,yes,east,1.6823661155391607
1614,kirk thomas,50,124147,31692,medical,no,east,0.25527801718929977
1615,mark stewart,26,139906,47400,business,yes,east,0.3387989078381199
1616,stephanie myers,50,33895,74776,medical,no,east,2.2061070954418054
1617,robin stein,28,87058,76353,education,yes,east,0.8770359989891796
1618,cristina thompson,38,47412,18964,medical,yes,east,0.3999831266346073
1619,ryan key,36,58014,30742,home,no,east,0.529906574275175
1620,brenda burns,26,38251,60367,medical,yes,east,1.5781809625892134
1621,christopher allen,44,135533,66867,vacation,yes,east,0.4933632399489423
1622,katelyn andrade,48,30109,60739,business,no,east,2.017303796207114
1623,eric oliver,52,49632,37195,vacation,yes,east,0.7494156995486783
1624,kayla davis,45,120276,74621,medical,yes,east,0.6204147128271642
1625,jesse thompson,48,37151,47164,medical,yes,east,1.2695216817851471
1626,richard smith,41,71165,20397,medical,yes,east,0.2866156116068292
1627,brian boyd,28,80276,43047,home,yes,east,0.5362374806916139
1628,katherine francis,56,120269,71885,vacation,no,east,0.5977018184237002
1629,susan herman,29,31325,50879,home,no,east,1.6242298483639266
1630,william mcintyre,60,113227,15157,business,yes,east,0.13386383106502867
1631,anthony malone,41,119964,65214,vacation,no,east,0.5436130839251776
1632,jenny goodwin,21,100586,16885,business,no,east,0.16786630346171436
1633,vickie hanna,24,26912,10018,medical,yes,east,0.3722502972651605
1634,melanie reed,30,61989,77191,car,yes,east,1.245237058187743
1635,chloe garner,46,32374,3389,vacation,no,east,0.10468277012417372
1636,vicki lewis,60,58034,42659,education,no,east,0.7350690974256471
1637,nancy moreno,23,137993,19519,medical,no,east,0.14144920394512764
1638,nicole greene,64,110402,38224,education,yes,east,0.34622561185485773
1639,jerry walsh,29,71678,60944,home,no,east,0.8502469376935741
1640,jacqueline welch,52,116792,26497,business,no,east,0.2268734159873964
1641,emily osborne,23,118305,28194,car,no,east,0.23831621655889437
1642,george jones,24,75683,12768,business,yes,east,0.16870367189461305
1643,maria thomas,26,35198,31345,home,no,east,0.8905335530427865
1644,steven carpenter,29,119817,14117,medical,yes,east,0.11782134421659697
