order_id,customer_id,customer_name,segment,region,order_date,ship_date,category,sub_category,product_name,sales,quantity,discount,profit
ord-10208,cust-8781,jessica taylor,home office,west,2020-07-27,2020-07-29,technology,accessories,accessories model 4,572.35,1,0.5,25.04
ord-10209,cust-6186,elizabeth camacho,consumer,south,2020-07-28,2020-07-30,technology,accessories,accessories model 5,1914.78,2,0.2,221.57
ord-10210,cust-2298,donna ramirez,consumer,central,2020-07-29,2020-07-31,technology,copiers,copiers model 1,1634.77,6,0.1,125.76
ord-10211,cust-6466,antonio wright,corporate,east,2020-07-30,2020-08-01,technology,copiers,copiers model 2,1699.72,4,0.1,121.85
ord-10212,cust-8475,andrew adams,corporate,east,2020-07-31,2020-08-02,technology,copiers,copiers model 3,418.57,1,0.1,13.48
ord-10213,cust-5692,kimberly clayton,consumer,south,2020-08-01,2020-08-03,technology,copiers,copiers model 4,390.34,7,0.5,14.17
ord-10214,cust-8035,jennifer klein,home office,central,2020-08-02,2020-08-04,technology,copiers,copiers model 5,1225.13,5,0.3,85.57
ord-10215,cust-7330,todd martinez,corporate,west,2020-08-03,2020-08-05,technology,machines,machines model 1,251.37,9,0.2,12.83
ord-10216,cust-4156,brittany guzman,home office,east,2020-08-04,2020-08-06,technology,machines,machines model 2,1921.06,3,0.0,64.31
ord-10217,cust-3861,kara jackson,home office,west,2020-08-05,2020-08-07,technology,machines,machines model 3,200.27,6,0.5,-2.42
ord-10218,cust-4967,joy bowen,corporate,central,2020-08-06,2020-08-08,technology,machines,machines model 4,1405.65,3,0.5,57.28
ord-10219,cust-5719,jamie garcia,consumer,east,2020-08-07,2020-08-09,technology,machines,machines model 5,336.07,9,0.5,35.23
ord-10220,cust-3334,nicole carter,consumer,west,2020-08-08,2020-08-10,furniture,bookcases,bookcases model 1,1246.49,6,0.2,10.3
ord-10221,cust-2725,amber diaz,home office,west,2020-08-09,2020-08-11,furniture,bookcases,bookcases model 2,1734.73,1,0.3,52.78
ord-10222,cust-7779,susan ellis,corporate,east,2020-08-10,2020-08-12,furniture,bookcases,bookcases model 3,420.69,9,0.0,-13.98
ord-10223,cust-3176,jonathan rogers,home office,east,2020-08-11,2020-08-13,furniture,bookcases,bookcases model 4,264.8,8,0.5,-2.85
ord-10224,cust-7119,chad herrera,corporate,west,2020-08-12,2020-08-14,furniture,bookcases,bookcases model 5,1266.31,7,0.1,73.36
ord-10225,cust-6349,diana ewing,corporate,east,2020-08-13,2020-08-15,furniture,chairs,chairs model 1,202.87,9,0.5,8.1
ord-10226,cust-3868,timothy merritt,consumer,west,2020-08-14,2020-08-16,furniture,chairs,chairs model 2,1738.35,2,0.1,165.27
ord-10227,cust-6076,lori martinez,home office,east,2020-08-15,2020-08-17,furniture,chairs,chairs model 3,1773.29,3,0.3,69.99
ord-10228,cust-5676,melanie schmidt,consumer,central,2020-08-16,2020-08-18,furniture,chairs,chairs model 4,1537.96,4,0.1,77.96
ord-10229,cust-3290,bruce tran,corporate,east,2020-08-17,2020-08-19,furniture,chairs,chairs model 5,777.15,4,0.0,33.15
ord-10230,cust-8625,sara harris,home office,west,2020-08-18,2020-08-20,furniture,tables,tables model 1,813.77,2,0.2,67.07
ord-10231,cust-8892,john richards,corporate,east,2020-08-19,2020-08-21,furniture,tables,tables model 2,433.13,5,0.2,-2.54
ord-10232,cust-4804,bonnie bishop md,home office,central,2020-08-20,2020-08-22,furniture,tables,tables model 3,1295.71,5,0.3,88.74
ord-10233,cust-7409,jerry morrow,corporate,east,2020-08-21,2020-08-23,furniture,tables,tables model 4,160.31,2,0.3,-2.67
ord-10234,cust-7594,sarah howe,home office,south,2020-08-22,2020-08-24,furniture,tables,tables model 5,1513.67,9,0.2,18.1
ord-10235,cust-6513,christopher brown,corporate,east,2020-08-23,2020-08-25,office supplies,binders,binders model 1,403.41,1,0.1,-19.92
ord-10236,cust-9128,jon thomas,home office,south,2020-08-24,2020-08-26,office supplies,binders,binders model 2,1824.06,3,0.0,100.42
ord-10237,cust-3176,brenda miller,consumer,west,2020-08-25,2020-08-27,office supplies,binders,binders model 3,1483.67,6,0.0,170.08
ord-10238,cust-4829,michael brown,home office,west,2020-08-26,2020-08-28,office supplies,binders,binders model 4,844.81,2,0.1,78.8
ord-10239,cust-1595,jennifer benton md,corporate,east,2020-08-27,2020-08-29,office supplies,binders,binders model 5,604.31,2,0.2,37.41
ord-10240,cust-1077,alexis shepard,home office,east,2020-08-28,2020-08-30,office supplies,pens,pens model 1,500.45,6,0.3,14.0
ord-10241,cust-2295,maureen pierce,home office,south,2020-08-29,2020-08-31,office supplies,pens,pens model 2,1384.38,4,0.5,40.29
ord-10242,cust-8060,natalie salazar,home office,central,2020-08-30,2020-09-01,office supplies,pens,pens model 3,1790.83,2,0.5,128.31
ord-10243,cust-7168,margaret jackson,corporate,central,2020-08-31,2020-09-02,office supplies,pens,pens model 4,1890.37,4,0.2,45.86
ord-10244,cust-4384,mary garcia,home office,south,2020-09-01,2020-09-03,office supplies,pens,pens model 5,1934.85,5,0.1,175.68
ord-10245,cust-9477,patrick ramirez,home office,central,2020-09-02,2020-09-04,office supplies,paper,paper model 1,1879.74,2,0.0,-48.81
ord-10246,cust-5112,charles conway,corporate,central,2020-09-03,2020-09-05,office supplies,paper,paper model 2,1427.34,7,0.1,62.44
ord-10247,cust-2835,john pearson,corporate,central,2020-09-04,2020-09-06,office supplies,paper,paper model 3,397.21,5,0.2,-1.56
ord-10248,cust-2988,george zhang,home office,west,2020-09-05,2020-09-07,office supplies,paper,paper model 4,676.03,7,0.2,11.55
ord-10249,cust-1823,tracy quinn,home office,east,2020-09-06,2020-09-08,office supplies,paper,paper model 5,775.13,1,0.1,72.48
ord-10250,cust-6591,nina russell,corporate,east,2020-09-07,2020-09-09,office supplies,labels,labels model 1,1321.17,8,0.1,87.91
ord-10251,cust-9829,michelle church,corporate,central,2020-09-08,2020-09-10,office supplies,labels,labels model 2,893.42,8,0.3,52.64
ord-10252,cust-8458,margaret taylor,consumer,east,2020-09-09,2020-09-11,office supplies,labels,labels model 3,700.66,1,0.5,4.2
ord-10253,cust-8986,amanda jackson,corporate,south,2020-09-10,2020-09-12,office supplies,labels,labels model 4,721.19,8,0.2,44.36
ord-10254,cust-5159,nicole james,consumer,central,2020-09-11,2020-09-13,office supplies,labels,labels model 5,1118.6,7,0.3,37.32
ord-10255,cust-2425,joan aguirre,home office,east,2020-09-12,2020-09-14,technology,phones,phones model 1,1500.85,2,0.1,107.15
ord-10256,cust-4222,samantha smith,corporate,central,2020-09-13,2020-09-15,technology,phones,phones model 2,543.94,4,0.1,-33.13
ord-10257,cust-3838,mr. todd brown,corporate,west,2020-09-14,2020-09-16,technology,phones,phones model 3,1099.1,2,0.2,79.01
ord-10258,cust-2353,richard allen,consumer,east,2020-09-15,2020-09-17,technology,phones,phones model 4,348.32,2,0.3,10.81
ord-10259,cust-1991,donna madden,consumer,central,2020-09-16,2020-09-18,technology,phones,phones model 5,1997.33,3,0.2,38.28
ord-10260,cust-8158,john anderson,consumer,central,2020-09-17,2020-09-19,technology,accessories,accessories model 1,1064.19,7,0.1,132.2
ord-10261,cust-8239,mark hernandez,consumer,south,2020-09-18,2020-09-20,technology,accessories,accessories model 2,459.33,9,0.0,44.5
ord-10262,cust-8599,gregory bentley,corporate,east,2020-09-19,2020-09-21,technology,accessories,accessories model 3,1271.84,2,0.3,78.86
ord-10263,cust-4351,tonya hamilton,corporate,south,2020-09-20,2020-09-22,technology,accessories,accessories model 4,556.14,7,0.5,43.12
ord-10264,cust-9981,jon jones,consumer,east,2020-09-21,2020-09-23,technology,accessories,accessories model 5,1346.39,4,0.5,12.16
ord-10265,cust-2575,scott lee,consumer,south,2020-09-22,2020-09-24,technology,copiers,copiers model 1,467.22,8,0.0,9.65
ord-10266,cust-7868,robin wood,home office,west,2020-09-23,2020-09-25,technology,copiers,copiers model 2,271.0,7,0.3,30.01
ord-10267,cust-5310,allison brady,home office,east,2020-09-24,2020-09-26,technology,copiers,copiers model 3,510.31,4,0.1,55.92
ord-10268,cust-2760,robert hall,consumer,central,2020-09-25,2020-09-27,technology,copiers,copiers model 4,1137.5,6,0.0,103.55
ord-10269,cust-4081,ronald franco,corporate,east,2020-09-26,2020-09-28,technology,copiers,copiers model 5,917.96,3,0.1,62.23
ord-10270,cust-9798,phillip lowe,corporate,west,2020-09-27,2020-09-29,technology,machines,machines model 1,1504.23,1,0.5,165.6
ord-10271,cust-8320,jessica warren,consumer,south,2020-09-28,2020-09-30,technology,machines,machines model 2,514.7,2,0.3,20.21
ord-10272,cust-2343,hayley boyd,corporate,east,2020-09-29,2020-10-01,technology,machines,machines model 3,1320.04,8,0.2,120.16
ord-10273,cust-3554,carlos hernandez,corporate,south,2020-09-30,2020-10-02,technology,machines,machines model 4,754.1,3,0.2,72.67
ord-10274,cust-2297,spencer osborne,consumer,east,2020-10-01,2020-10-03,technology,machines,machines model 5,946.08,6,0.1,0.19
ord-10275,cust-6325,amanda bradford,home office,east,2020-10-02,2020-10-04,furniture,bookcases,bookcases model 1,1835.5,9,0.0,-95.25
ord-10276,cust-4474,monica white,home office,east,2020-10-03,2020-10-05,furniture,bookcases,bookcases model 2,1590.38,8,0.3,134.1
ord-10277,cust-9712,david fuller,home office,west,2020-10-04,2020-10-06,furniture,bookcases,bookcases model 3,507.17,7,0.3,21.35
ord-10278,cust-9529,christopher strickland,corporate,east,2020-10-05,2020-10-07,furniture,bookcases,bookcases model 4,1411.79,8,0.0,165.4
ord-10279,cust-4745,kathleen booth,consumer,east,2020-10-06,2020-10-08,furniture,bookcases,bookcases model 5,252.98,1,0.2,8.46
ord-10280,cust-3157,lisa moore,home office,east,2020-10-07,2020-10-09,furniture,chairs,chairs model 1,1995.36,9,0.0,21.34
ord-10281,cust-2255,rebecca herman,home office,central,2020-10-08,2020-10-10,furniture,chairs,chairs model 2,1779.69,3,0.0,96.81
ord-10282,cust-6701,misty lewis,consumer,central,2020-10-09,2020-10-11,furniture,chairs,chairs model 3,1696.38,3,0.3,101.71
ord-10283,cust-8424,thomas hodge,corporate,central,2020-10-10,2020-10-12,furniture,chairs,chairs model 4,1283.56,7,0.1,84.52
ord-10284,cust-9073,katherine mullins,consumer,south,2020-10-11,2020-10-13,furniture,chairs,chairs model 5,406.52,6,0.3,-12.69
ord-10285,cust-6411,dustin west,home office,east,2020-10-12,2020-10-14,furniture,tables,tables model 1,998.97,7,0.3,17.31
ord-10286,cust-7592,michael hurley,consumer,central,2020-10-13,2020-10-15,furniture,tables,tables model 2,920.56,4,0.0,54.31
ord-10287,cust-9760,melissa diaz,home office,west,2020-10-14,2020-10-16,furniture,tables,tables model 3,833.36,2,0.1,87.47
ord-10288,cust-1909,brenda pearson,home office,central,2020-10-15,2020-10-17,furniture,tables,tables model 4,1309.01,2,0.5,87.03
ord-10289,cust-8713,jeffrey smith,consumer,east,2020-10-16,2020-10-18,furniture,tables,tables model 5,1479.8,8,0.5,34.13
ord-10290,cust-3669,andrea herring,home office,west,2020-10-17,2020-10-19,office supplies,binders,binders model 1,550.13,6,0.0,-7.4
ord-10291,cust-8592,deanna warner,corporate,east,2020-10-18,2020-10-20,office supplies,binders,binders model 2,1327.61,3,0.1,21.05
ord-10292,cust-3321,elizabeth hodge,home office,south,2020-10-19,2020-10-21,office supplies,binders,binders model 3,735.26,5,0.1,49.31
ord-10293,cust-2451,travis burton,corporate,south,2020-10-20,2020-10-22,office supplies,binders,binders model 4,44.41,4,0.1,0.26
ord-10294,cust-2418,marco andrews,consumer,east,2020-10-21,2020-10-23,office supplies,binders,binders model 5,324.03,8,0.1,19.27
ord-10295,cust-6976,kevin baker,home office,south,2020-10-22,2020-10-24,office supplies,pens,pens model 1,1301.43,6,0.1,145.63
ord-10296,cust-4337,antonio wilkins,home office,central,2020-10-23,2020-10-25,office supplies,pens,pens model 2,1628.38,9,0.3,223.24
ord-10297,cust-9173,jennifer peters,consumer,east,2020-10-24,2020-10-26,office supplies,pens,pens model 3,133.32,6,0.3,-3.44
ord-10298,cust-6903,mary jenkins,home office,west,2020-10-25,2020-10-27,office supplies,pens,pens model 4,321.73,3,0.1,20.98
ord-10299,cust-4871,justin berry,corporate,west,2020-10-26,2020-10-28,office supplies,pens,pens model 5,925.62,5,0.0,-3.03
ord-10300,cust-8299,jeremy faulkner,home office,east,2020-10-27,2020-10-29,office supplies,paper,paper model 1,223.32,4,0.3,17.67
ord-10301,cust-8296,rachel cooper,home office,west,2020-10-28,2020-10-30,office supplies,paper,paper model 2,1303.68,8,0.3,102.86
ord-10302,cust-5349,catherine vincent,consumer,south,2020-10-29,2020-10-31,office supplies,paper,paper model 3,77.3,2,0.3,7.11
ord-10303,cust-6299,emily fernandez,consumer,west,2020-10-30,2020-11-01,office supplies,paper,paper model 4,223.21,3,0.5,10.06
ord-10304,cust-8986,michael reed,consumer,south,2020-10-31,2020-11-02,office supplies,paper,paper model 5,1461.31,2,0.1,158.68
ord-10305,cust-9137,christopher spence,home office,west,2020-11-01,2020-11-03,office supplies,labels,labels model 1,1656.06,1,0.1,149.24
ord-10306,cust-6959,michael rios,consumer,central,2020-11-02,2020-11-04,office supplies,labels,labels model 2,520.6,8,0.1,-17.33
ord-10307,cust-3335,kathleen gallegos,home office,east,2020-11-03,2020-11-05,office supplies,labels,labels model 3,922.17,5,0.2,62.04
ord-10308,cust-8070,jamie mitchell,corporate,central,2020-11-04,2020-11-06,office supplies,labels,labels model 4,1162.55,3,0.1,64.65
ord-10309,cust-8894,grant nelson,home office,south,2020-11-05,2020-11-07,office supplies,labels,labels model 5,54.24,4,0.3,1.71
ord-10310,cust-2069,kayla owens,corporate,central,2020-11-06,2020-11-08,technology,phones,phones model 1,1420.89,4,0.3,73.73
ord-10311,cust-5219,jonathan rowe phd,consumer,central,2020-11-07,2020-11-09,technology,phones,phones model 2,128.84,8,0.3,1.31
ord-10312,cust-9639,kristen gray,corporate,east,2020-11-08,2020-11-10,technology,phones,phones model 3,370.31,3,0.3,15.29
ord-10313,cust-6596,brian james,home office,east,2020-11-09,2020-11-11,technology,phones,phones model 4,1469.01,3,0.2,160.78
ord-10314,cust-9864,deanna jenkins,corporate,south,2020-11-10,2020-11-12,technology,phones,phones model 5,1663.83,9,0.0,-9.5
ord-10315,cust-2752,catherine carr,home office,east,2020-11-11,2020-11-13,technology,accessories,accessories model 1,1424.8,2,0.5,40.99
ord-10316,cust-4247,katie allison,consumer,central,2020-11-12,2020-11-14,technology,accessories,accessories model 2,1833.29,2,0.1,75.03
ord-10317,cust-5484,cassidy thomas,consumer,west,2020-11-13,2020-11-15,technology,accessories,accessories model 3,1974.22,4,0.2,75.45
ord-10318,cust-6517,sharon luna,consumer,west,2020-11-14,2020-11-16,technology,accessories,accessories model 4,1626.13,1,0.0,216.3
ord-10319,cust-7306,dr. christopher hernandez,consumer,south,2020-11-15,2020-11-17,technology,accessories,accessories model 5,1238.76,6,0.3,50.03
ord-10320,cust-7225,troy lloyd,home office,east,2020-11-16,2020-11-18,technology,copiers,copiers model 1,117.15,7,0.3,11.48
ord-10321,cust-3882,joel carrillo,corporate,east,2020-11-17,2020-11-19,technology,copiers,copiers model 2,1801.26,4,0.0,303.86
ord-10322,cust-3426,cindy hoffman,home office,east,2020-11-18,2020-11-20,technology,copiers,copiers model 3,581.95,9,0.1,-10.23
ord-10323,cust-6939,mr. rodney hanson,corporate,central,2020-11-19,2020-11-21,technology,copiers,copiers model 4,787.97,3,0.2,49.14
ord-10324,cust-5303,kelsey navarro,corporate,west,2020-11-20,2020-11-22,technology,copiers,copiers model 5,1046.32,1,0.5,100.71
ord-10325,cust-2937,katherine salinas,corporate,south,2020-11-21,2020-11-23,technology,machines,machines model 1,1768.5,8,0.5,133.1
ord-10326,cust-7269,catherine herrera,home office,south,2020-11-22,2020-11-24,technology,machines,machines model 2,1608.93,8,0.5,71.92
ord-10327,cust-2079,alice knapp,corporate,east,2020-11-23,2020-11-25,technology,machines,machines model 3,1011.96,9,0.0,-17.42
ord-10328,cust-1073,bethany marquez,consumer,east,2020-11-24,2020-11-26,technology,machines,machines model 4,1758.56,8,0.0,-4.43
ord-10329,cust-3191,joanna garcia,corporate,central,2020-11-25,2020-11-27,technology,machines,machines model 5,1705.65,9,0.2,-1.12
ord-10330,cust-7813,kelsey richardson,home office,central,2020-11-26,2020-11-28,furniture,bookcases,bookcases model 1,695.85,9,0.0,-12.61
ord-10331,cust-7829,marissa nelson,consumer,south,2020-11-27,2020-11-29,furniture,bookcases,bookcases model 2,570.22,4,0.1,12.73
ord-10332,cust-1327,taylor reynolds,home office,west,2020-11-28,2020-11-30,furniture,bookcases,bookcases model 3,792.57,9,0.2,24.61
ord-10333,cust-1864,jamie harris,corporate,west,2020-11-29,2020-12-01,furniture,bookcases,bookcases model 4,1536.99,7,0.3,13.81
ord-10334,cust-2283,cameron white,home office,east,2020-11-30,2020-12-02,furniture,bookcases,bookcases model 5,1259.11,5,0.2,38.41
ord-10335,cust-3025,adam torres,corporate,south,2020-12-01,2020-12-03,furniture,chairs,chairs model 1,248.6,2,0.5,3.69
ord-10336,cust-2286,kyle stevens,home office,west,2020-12-02,2020-12-04,furniture,chairs,chairs model 2,645.16,1,0.1,43.46
ord-10337,cust-5930,gary gutierrez,consumer,east,2020-12-03,2020-12-05,furniture,chairs,chairs model 3,1755.07,4,0.5,141.66
ord-10338,cust-7854,erica parker,corporate,east,2020-12-04,2020-12-06,furniture,chairs,chairs model 4,1865.03,9,0.0,105.83
ord-10339,cust-6465,kelli garcia,home office,east,2020-12-05,2020-12-07,furniture,chairs,chairs model 5,278.92,8,0.1,24.13
ord-10340,cust-1207,melissa carroll,consumer,south,2020-12-06,2020-12-08,furniture,tables,tables model 1,1949.05,6,0.0,180.48
ord-10341,cust-1497,juan smith,consumer,west,2020-12-07,2020-12-09,furniture,tables,tables model 2,1258.07,6,0.0,47.51
ord-10342,cust-1317,melinda payne,home office,east,2020-12-08,2020-12-10,furniture,tables,tables model 3,1600.85,6,0.2,56.26
ord-10343,cust-2620,carl jackson,consumer,central,2020-12-09,2020-12-11,furniture,tables,tables model 4,1657.43,8,0.1,-5.79
ord-10344,cust-6898,shawn young,consumer,east,2020-12-10,2020-12-12,furniture,tables,tables model 5,299.17,2,0.1,-0.21
ord-10345,cust-1541,katherine gamble,corporate,east,2020-12-11,2020-12-13,office supplies,binders,binders model 1,1245.16,1,0.1,-21.65
ord-10346,cust-8645,april herrera,corporate,east,2020-12-12,2020-12-14,office supplies,binders,binders model 2,285.52,8,0.5,32.33
ord-10347,cust-5490,michelle gross,corporate,south,2020-12-13,2020-12-15,office supplies,binders,binders model 3,880.4,5,0.5,29.54
ord-10348,cust-1985,sara smith,consumer,south,2020-12-14,2020-12-16,office supplies,binders,binders model 4,719.24,4,0.5,52.32
ord-10349,cust-8785,jeffery wells,consumer,south,2020-12-15,2020-12-17,office supplies,binders,binders model 5,1694.47,7,0.0,49.83
ord-10350,cust-3237,julie vargas,corporate,central,2020-12-16,2020-12-18,office supplies,pens,pens model 1,305.25,1,0.1,-0.94
