Order ID,Customer ID,Customer Name,Segment,Region,Order Date,Ship Date,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-10181,CUST-5939,Heather Brooks,Corporate,Central,2020-06-30,2020-07-02,Office Supplies,Binders,Binders Model 2,1458.8,6,0.0,-16.67
ORD-10182,CUST-1952,Steven Bennett,Home Office,South,2020-07-01,2020-07-03,Office Supplies,Binders,Binders Model 3,1714.92,7,0.5,88.88
ORD-10183,CUST-5020,Nicole Ware,Corporate,South,2020-07-02,2020-07-04,Office Supplies,Binders,Binders Model 4,1763.24,7,0.1,104.84
ORD-10184,CUST-1018,Daniel Holland,Home Office,East,2020-07-03,2020-07-05,Office Supplies,Binders,Binders Model 5,525.8,7,0.1,-26.71
ORD-10185,CUST-5260,Todd Jenkins,Home Office,Central,2020-07-04,2020-07-06,Office Supplies,Pens,Pens Model 1,1043.85,2,0.3,71.92
ORD-10186,CUST-5422,Denise Hoffman,Corporate,East,2020-07-05,2020-07-07,Office Supplies,Pens,Pens Model 2,304.62,1,0.5,6.7
ORD-10187,CUST-3308,Jason Becker,Consumer,West,2020-07-06,2020-07-08,Office Supplies,Pens,Pens Model 3,14.46,9,0.2,2.11
ORD-10188,CUST-8667,Julia Rodriguez,Corporate,Central,2020-07-07,2020-07-09,Office Supplies,Pens,Pens Model 4,265.76,8,0.5,24.38
ORD-10189,CUST-9117,Alan Stevens,Consumer,West,2020-07-08,2020-07-10,Office Supplies,Pens,Pens Model 5,1647.23,3,0.1,3.31
ORD-10190,CUST-9778,Keith Olson,Home Office,West,2020-07-09,2020-07-11,Office Supplies,Paper,Paper Model 1,997.27,2,0.1,-59.59
ORD-10191,CUST-9098,David Wilkins,Home Office,Central,2020-07-10,2020-07-12,Office Supplies,Paper,Paper Model 2,521.86,2,0.1,-21.35
ORD-10192,CUST-9383,Fernando Thompson,Home Office,West,2020-07-11,2020-07-13,Office Supplies,Paper,Paper Model 3,1985.65,1,0.2,190.09
ORD-10193,CUST-8559,Michael Arnold,Consumer,Central,2020-07-12,2020-07-14,Office Supplies,Paper,Paper Model 4,658.4,1,0.1,85.76
ORD-10194,CUST-5252,Gloria James,Consumer,Central,2020-07-13,2020-07-15,Office Supplies,Paper,Paper Model 5,1070.97,3,0.1,17.32
ORD-10195,CUST-9360,Betty Jefferson,Consumer,South,2020-07-14,2020-07-16,Office Supplies,Labels,Labels Model 1,1192.96,9,0.5,28.72
ORD-10196,CUST-6417,Amber Stewart,Home Office,South,2020-07-15,2020-07-17,Office Supplies,Labels,Labels Model 2,388.88,8,0.3,2.74
ORD-10197,CUST-8901,Marc Riley,Corporate,East,2020-07-16,2020-07-18,Office Supplies,Labels,Labels Model 3,392.15,2,0.0,-23.29
ORD-10198,CUST-7235,Megan Allen,Corporate,West,2020-07-17,2020-07-19,Office Supplies,Labels,Labels Model 4,1912.32,4,0.3,284.63
ORD-10199,CUST-7485,Donna Gonzalez,Home Office,East,2020-07-18,2020-07-20,Office Supplies,Labels,Labels Model 5,993.63,6,0.2,8.8
ORD-10200,CUST-3147,Brad Sellers,Home Office,Central,2020-07-19,2020-07-21,Technology,Phones,Phones Model 1,617.09,5,0.0,86.41
ORD-10201,CUST-8463,Patrick Mitchell,Consumer,South,2020-07-20,2020-07-22,Technology,Phones,Phones Model 2,310.18,7,0.3,17.29
ORD-10202,CUST-9140,Jason West,Corporate,South,2020-07-21,2020-07-23,Technology,Phones,Phones Model 3,90.15,4,0.0,8.28
ORD-10203,CUST-8492,Isaac Roth,Corporate,East,2020-07-22,2020-07-24,Technology,Phones,Phones Model 4,1884.3,3,0.0,240.77
ORD-10204,CUST-3226,Nicole Jones,Consumer,South,2020-07-23,2020-07-25,Technology,Phones,Phones Model 5,474.12,1,0.5,-23.91
ORD-10205,CUST-5115,Casey Davis,Home Office,East,2020-07-24,2020-07-26,Technology,Accessories,Accessories Model 1,926.48,6,0.0,61.56
ORD-10206,CUST-5715,Tiffany Wells,Home Office,West,2020-07-25,2020-07-27,Technology,Accessories,Accessories Model 2,82.89,8,0.3,0.57
ORD-10207,CUST-5687,Sharon Brown,Corporate,South,2020-07-26,2020-07-28,Technology,Accessories,Accessories Model 3,1592.79,7,0.1,-48.0
ORD-10208,CUST-8781,Jessica Taylor,Home Office,West,2020-07-27,2020-07-29,Technology,Accessories,Accessories Model 4,572.35,1,0.5,25.04
ORD-10209,CUST-6186,Elizabeth Camacho,Consumer,South,2020-07-28,2020-07-30,Technology,Accessories,Accessories Model 5,1914.78,2,0.2,221.57
ORD-10210,CUST-2298,Donna Ramirez,Consumer,Central,2020-07-29,2020-07-31,Technology,Copiers,Copiers Model 1,1634.77,6,0.1,125.76
ORD-10211,CUST-6466,Antonio Wright,Corporate,East,2020-07-30,2020-08-01,Technology,Copiers,Copiers Model 2,1699.72,4,0.1,121.85
ORD-10212,CUST-8475,Andrew Adams,Corporate,East,2020-07-31,2020-08-02,Technology,Copiers,Copiers Model 3,418.57,1,0.1,13.48
ORD-10213,CUST-5692,Kimberly Clayton,Consumer,South,2020-08-01,2020-08-03,Technology,Copiers,Copiers Model 4,390.34,7,0.5,14.17
ORD-10214,CUST-8035,Jennifer Klein,Home Office,Central,2020-08-02,2020-08-04,Technology,Copiers,Copiers Model 5,1225.13,5,0.3,85.57
ORD-10215,CUST-7330,Todd Martinez,Corporate,West,2020-08-03,2020-08-05,Technology,Machines,Machines Model 1,251.37,9,0.2,12.83
ORD-10216,CUST-4156,Brittany Guzman,Home Office,East,2020-08-04,2020-08-06,Technology,Machines,Machines Model 2,1921.06,3,0.0,64.31
ORD-10217,CUST-3861,Kara Jackson,Home Office,West,2020-08-05,2020-08-07,Technology,Machines,Machines Model 3,200.27,6,0.5,-2.42
ORD-10218,CUST-4967,Joy Bowen,Corporate,Central,2020-08-06,2020-08-08,Technology,Machines,Machines Model 4,1405.65,3,0.5,57.28
ORD-10219,CUST-5719,Jamie Garcia,Consumer,East,2020-08-07,2020-08-09,Technology,Machines,Machines Model 5,336.07,9,0.5,35.23
ORD-10220,CUST-3334,Nicole Carter,Consumer,West,2020-08-08,2020-08-10,Furniture,Bookcases,Bookcases Model 1,1246.49,6,0.2,10.3
ORD-10221,CUST-2725,Amber Diaz,Home Office,West,2020-08-09,2020-08-11,Furniture,Bookcases,Bookcases Model 2,1734.73,1,0.3,52.78
ORD-10222,CUST-7779,Susan Ellis,Corporate,East,2020-08-10,2020-08-12,Furniture,Bookcases,Bookcases Model 3,420.69,9,0.0,-13.98
ORD-10223,CUST-3176,Jonathan Rogers,Home Office,East,2020-08-11,2020-08-13,Furniture,Bookcases,Bookcases Model 4,264.8,8,0.5,-2.85
ORD-10224,CUST-7119,Chad Herrera,Corporate,West,2020-08-12,2020-08-14,Furniture,Bookcases,Bookcases Model 5,1266.31,7,0.1,73.36
ORD-10225,CUST-6349,Diana Ewing,Corporate,East,2020-08-13,2020-08-15,Furniture,Chairs,Chairs Model 1,202.87,9,0.5,8.1
ORD-10226,CUST-3868,Timothy Merritt,Consumer,West,2020-08-14,2020-08-16,Furniture,Chairs,Chairs Model 2,1738.35,2,0.1,165.27
ORD-10227,CUST-6076,Lori Martinez,Home Office,East,2020-08-15,2020-08-17,Furniture,Chairs,Chairs Model 3,1773.29,3,0.3,69.99
ORD-10228,CUST-5676,Melanie Schmidt,Consumer,Central,2020-08-16,2020-08-18,Furniture,Chairs,Chairs Model 4,1537.96,4,0.1,77.96
ORD-10229,CUST-3290,Bruce Tran,Corporate,East,2020-08-17,2020-08-19,Furniture,Chairs,Chairs Model 5,777.15,4,0.0,33.15
ORD-10230,CUST-8625,Sara Harris,Home Office,West,2020-08-18,2020-08-20,Furniture,Tables,Tables Model 1,813.77,2,0.2,67.07
ORD-10231,CUST-8892,John Richards,Corporate,East,2020-08-19,2020-08-21,Furniture,Tables,Tables Model 2,433.13,5,0.2,-2.54
ORD-10232,CUST-4804,Bonnie Bishop MD,Home Office,Central,2020-08-20,2020-08-22,Furniture,Tables,Tables Model 3,1295.71,5,0.3,88.74
ORD-10233,CUST-7409,Jerry Morrow,Corporate,East,2020-08-21,2020-08-23,Furniture,Tables,Tables Model 4,160.31,2,0.3,-2.67
ORD-10234,CUST-7594,Sarah Howe,Home Office,South,2020-08-22,2020-08-24,Furniture,Tables,Tables Model 5,1513.67,9,0.2,18.1
ORD-10235,CUST-6513,Christopher Brown,Corporate,East,2020-08-23,2020-08-25,Office Supplies,Binders,Binders Model 1,403.41,1,0.1,-19.92
ORD-10236,CUST-9128,Jon Thomas,Home Office,South,2020-08-24,2020-08-26,Office Supplies,Binders,Binders Model 2,1824.06,3,0.0,100.42
ORD-10237,CUST-3176,Brenda Miller,Consumer,West,2020-08-25,2020-08-27,Office Supplies,Binders,Binders Model 3,1483.67,6,0.0,170.08
ORD-10238,CUST-4829,Michael Brown,Home Office,West,2020-08-26,2020-08-28,Office Supplies,Binders,Binders Model 4,844.81,2,0.1,78.8
ORD-10239,CUST-1595,Jennifer Benton MD,Corporate,East,2020-08-27,2020-08-29,Office Supplies,Binders,Binders Model 5,604.31,2,0.2,37.41
ORD-10240,CUST-1077,Alexis Shepard,Home Office,East,2020-08-28,2020-08-30,Office Supplies,Pens,Pens Model 1,500.45,6,0.3,14.0
ORD-10241,CUST-2295,Maureen Pierce,Home Office,South,2020-08-29,2020-08-31,Office Supplies,Pens,Pens Model 2,1384.38,4,0.5,40.29
ORD-10242,CUST-8060,Natalie Salazar,Home Office,Central,2020-08-30,2020-09-01,Office Supplies,Pens,Pens Model 3,1790.83,2,0.5,128.31
ORD-10243,CUST-7168,Margaret Jackson,Corporate,Central,2020-08-31,2020-09-02,Office Supplies,Pens,Pens Model 4,1890.37,4,0.2,45.86
ORD-10244,CUST-4384,Mary Garcia,Home Office,South,2020-09-01,2020-09-03,Office Supplies,Pens,Pens Model 5,1934.85,5,0.1,175.68
ORD-10245,CUST-9477,Patrick Ramirez,Home Office,Central,2020-09-02,2020-09-04,Office Supplies,Paper,Paper Model 1,1879.74,2,0.0,-48.81
ORD-10246,CUST-5112,Charles Conway,Corporate,Central,2020-09-03,2020-09-05,Office Supplies,Paper,Paper Model 2,1427.34,7,0.1,62.44
ORD-10247,CUST-2835,John Pearson,Corporate,Central,2020-09-04,2020-09-06,Office Supplies,Paper,Paper Model 3,397.21,5,0.2,-1.56
ORD-10248,CUST-2988,George Zhang,Home Office,West,2020-09-05,2020-09-07,Office Supplies,Paper,Paper Model 4,676.03,7,0.2,11.55
ORD-10249,CUST-1823,Tracy Quinn,Home Office,East,2020-09-06,2020-09-08,Office Supplies,Paper,Paper Model 5,775.13,1,0.1,72.48
ORD-10250,CUST-6591,Nina Russell,Corporate,East,2020-09-07,2020-09-09,Office Supplies,Labels,Labels Model 1,1321.17,8,0.1,87.91
ORD-10251,CUST-9829,Michelle Church,Corporate,Central,2020-09-08,2020-09-10,Office Supplies,Labels,Labels Model 2,893.42,8,0.3,52.64
ORD-10252,CUST-8458,Margaret Taylor,Consumer,East,2020-09-09,2020-09-11,Office Supplies,Labels,Labels Model 3,700.66,1,0.5,4.2
ORD-10253,CUST-8986,Amanda Jackson,Corporate,South,2020-09-10,2020-09-12,Office Supplies,Labels,Labels Model 4,721.19,8,0.2,44.36
ORD-10254,CUST-5159,Nicole James,Consumer,Central,2020-09-11,2020-09-13,Office Supplies,Labels,Labels Model 5,1118.6,7,0.3,37.32
ORD-10255,CUST-2425,Joan Aguirre,Home Office,East,2020-09-12,2020-09-14,Technology,Phones,Phones Model 1,1500.85,2,0.1,107.15
ORD-10256,CUST-4222,Samantha Smith,Corporate,Central,2020-09-13,2020-09-15,Technology,Phones,Phones Model 2,543.94,4,0.1,-33.13
ORD-10257,CUST-3838,Mr. Todd Brown,Corporate,West,2020-09-14,2020-09-16,Technology,Phones,Phones Model 3,1099.1,2,0.2,79.01
ORD-10258,CUST-2353,Richard Allen,Consumer,East,2020-09-15,2020-09-17,Technology,Phones,Phones Model 4,348.32,2,0.3,10.81
ORD-10259,CUST-1991,Donna Madden,Consumer,Central,2020-09-16,2020-09-18,Technology,Phones,Phones Model 5,1997.33,3,0.2,38.28
ORD-10260,CUST-8158,John Anderson,Consumer,Central,2020-09-17,2020-09-19,Technology,Accessories,Accessories Model 1,1064.19,7,0.1,132.2
ORD-10261,CUST-8239,Mark Hernandez,Consumer,South,2020-09-18,2020-09-20,Technology,Accessories,Accessories Model 2,459.33,9,0.0,44.5
ORD-10262,CUST-8599,Gregory Bentley,Corporate,East,2020-09-19,2020-09-21,Technology,Accessories,Accessories Model 3,1271.84,2,0.3,78.86
ORD-10263,CUST-4351,Tonya Hamilton,Corporate,South,2020-09-20,2020-09-22,Technology,Accessories,Accessories Model 4,556.14,7,0.5,43.12
ORD-10264,CUST-9981,Jon Jones,Consumer,East,2020-09-21,2020-09-23,Technology,Accessories,Accessories Model 5,1346.39,4,0.5,12.16
ORD-10265,CUST-2575,Scott Lee,Consumer,South,2020-09-22,2020-09-24,Technology,Copiers,Copiers Model 1,467.22,8,0.0,9.65
ORD-10266,CUST-7868,Robin Wood,Home Office,West,2020-09-23,2020-09-25,Technology,Copiers,Copiers Model 2,271.0,7,0.3,30.01
ORD-10267,CUST-5310,Allison Brady,Home Office,East,2020-09-24,2020-09-26,Technology,Copiers,Copiers Model 3,510.31,4,0.1,55.92
ORD-10268,CUST-2760,Robert Hall,Consumer,Central,2020-09-25,2020-09-27,Technology,Copiers,Copiers Model 4,1137.5,6,0.0,103.55
ORD-10269,CUST-4081,Ronald Franco,Corporate,East,2020-09-26,2020-09-28,Technology,Copiers,Copiers Model 5,917.96,3,0.1,62.23
ORD-10270,CUST-9798,Phillip Lowe,Corporate,West,2020-09-27,2020-09-29,Technology,Machines,Machines Model 1,1504.23,1,0.5,165.6
ORD-10271,CUST-8320,Jessica Warren,Consumer,South,2020-09-28,2020-09-30,Technology,Machines,Machines Model 2,514.7,2,0.3,20.21
ORD-10272,CUST-2343,Hayley Boyd,Corporate,East,2020-09-29,2020-10-01,Technology,Machines,Machines Model 3,1320.04,8,0.2,120.16
ORD-10273,CUST-3554,Carlos Hernandez,Corporate,South,2020-09-30,2020-10-02,Technology,Machines,Machines Model 4,754.1,3,0.2,72.67
ORD-10274,CUST-2297,Spencer Osborne,Consumer,East,2020-10-01,2020-10-03,Technology,Machines,Machines Model 5,946.08,6,0.1,0.19
ORD-10275,CUST-6325,Amanda Bradford,Home Office,East,2020-10-02,2020-10-04,Furniture,Bookcases,Bookcases Model 1,1835.5,9,0.0,-95.25
ORD-10276,CUST-4474,Monica White,Home Office,East,2020-10-03,2020-10-05,Furniture,Bookcases,Bookcases Model 2,1590.38,8,0.3,134.1
ORD-10277,CUST-9712,David Fuller,Home Office,West,2020-10-04,2020-10-06,Furniture,Bookcases,Bookcases Model 3,507.17,7,0.3,21.35
ORD-10278,CUST-9529,Christopher Strickland,Corporate,East,2020-10-05,2020-10-07,Furniture,Bookcases,Bookcases Model 4,1411.79,8,0.0,165.4
ORD-10279,CUST-4745,Kathleen Booth,Consumer,East,2020-10-06,2020-10-08,Furniture,Bookcases,Bookcases Model 5,252.98,1,0.2,8.46
ORD-10280,CUST-3157,Lisa Moore,Home Office,East,2020-10-07,2020-10-09,Furniture,Chairs,Chairs Model 1,1995.36,9,0.0,21.34
ORD-10281,CUST-2255,Rebecca Herman,Home Office,Central,2020-10-08,2020-10-10,Furniture,Chairs,Chairs Model 2,1779.69,3,0.0,96.81
ORD-10282,CUST-6701,Misty Lewis,Consumer,Central,2020-10-09,2020-10-11,Furniture,Chairs,Chairs Model 3,1696.38,3,0.3,101.71
ORD-10283,CUST-8424,Thomas Hodge,Corporate,Central,2020-10-10,2020-10-12,Furniture,Chairs,Chairs Model 4,1283.56,7,0.1,84.52
ORD-10284,CUST-9073,Katherine Mullins,Consumer,South,2020-10-11,2020-10-13,Furniture,Chairs,Chairs Model 5,406.52,6,0.3,-12.69
ORD-10285,CUST-6411,Dustin West,Home Office,East,2020-10-12,2020-10-14,Furniture,Tables,Tables Model 1,998.97,7,0.3,17.31
ORD-10286,CUST-7592,Michael Hurley,Consumer,Central,2020-10-13,2020-10-15,Furniture,Tables,Tables Model 2,920.56,4,0.0,54.31
ORD-10287,CUST-9760,Melissa Diaz,Home Office,West,2020-10-14,2020-10-16,Furniture,Tables,Tables Model 3,833.36,2,0.1,87.47
ORD-10288,CUST-1909,Brenda Pearson,Home Office,Central,2020-10-15,2020-10-17,Furniture,Tables,Tables Model 4,1309.01,2,0.5,87.03
ORD-10289,CUST-8713,Jeffrey Smith,Consumer,East,2020-10-16,2020-10-18,Furniture,Tables,Tables Model 5,1479.8,8,0.5,34.13
ORD-10290,CUST-3669,Andrea Herring,Home Office,West,2020-10-17,2020-10-19,Office Supplies,Binders,Binders Model 1,550.13,6,0.0,-7.4
ORD-10291,CUST-8592,Deanna Warner,Corporate,East,2020-10-18,2020-10-20,Office Supplies,Binders,Binders Model 2,1327.61,3,0.1,21.05
ORD-10292,CUST-3321,Elizabeth Hodge,Home Office,South,2020-10-19,2020-10-21,Office Supplies,Binders,Binders Model 3,735.26,5,0.1,49.31
ORD-10293,CUST-2451,Travis Burton,Corporate,South,2020-10-20,2020-10-22,Office Supplies,Binders,Binders Model 4,44.41,4,0.1,0.26
ORD-10294,CUST-2418,Marco Andrews,Consumer,East,2020-10-21,2020-10-23,Office Supplies,Binders,Binders Model 5,324.03,8,0.1,19.27
ORD-10295,CUST-6976,Kevin Baker,Home Office,South,2020-10-22,2020-10-24,Office Supplies,Pens,Pens Model 1,1301.43,6,0.1,145.63
ORD-10296,CUST-4337,Antonio Wilkins,Home Office,Central,2020-10-23,2020-10-25,Office Supplies,Pens,Pens Model 2,1628.38,9,0.3,223.24
ORD-10297,CUST-9173,Jennifer Peters,Consumer,East,2020-10-24,2020-10-26,Office Supplies,Pens,Pens Model 3,133.32,6,0.3,-3.44
ORD-10298,CUST-6903,Mary Jenkins,Home Office,West,2020-10-25,2020-10-27,Office Supplies,Pens,Pens Model 4,321.73,3,0.1,20.98
ORD-10299,CUST-4871,Justin Berry,Corporate,West,2020-10-26,2020-10-28,Office Supplies,Pens,Pens Model 5,925.62,5,0.0,-3.03
ORD-10300,CUST-8299,Jeremy Faulkner,Home Office,East,2020-10-27,2020-10-29,Office Supplies,Paper,Paper Model 1,223.32,4,0.3,17.67
ORD-10301,CUST-8296,Rachel Cooper,Home Office,West,2020-10-28,2020-10-30,Office Supplies,Paper,Paper Model 2,1303.68,8,0.3,102.86
ORD-10302,CUST-5349,Catherine Vincent,Consumer,South,2020-10-29,2020-10-31,Office Supplies,Paper,Paper Model 3,77.3,2,0.3,7.11
ORD-10303,CUST-6299,Emily Fernandez,Consumer,West,2020-10-30,2020-11-01,Office Supplies,Paper,Paper Model 4,223.21,3,0.5,10.06
ORD-10304,CUST-8986,Michael Reed,Consumer,South,2020-10-31,2020-11-02,Office Supplies,Paper,Paper Model 5,1461.31,2,0.1,158.68
ORD-10305,CUST-9137,Christopher Spence,Home Office,West,2020-11-01,2020-11-03,Office Supplies,Labels,Labels Model 1,1656.06,1,0.1,149.24
ORD-10306,CUST-6959,Michael Rios,Consumer,Central,2020-11-02,2020-11-04,Office Supplies,Labels,Labels Model 2,520.6,8,0.1,-17.33
ORD-10307,CUST-3335,Kathleen Gallegos,Home Office,East,2020-11-03,2020-11-05,Office Supplies,Labels,Labels Model 3,922.17,5,0.2,62.04
ORD-10308,CUST-8070,Jamie Mitchell,Corporate,Central,2020-11-04,2020-11-06,Office Supplies,Labels,Labels Model 4,1162.55,3,0.1,64.65
ORD-10309,CUST-8894,Grant Nelson,Home Office,South,2020-11-05,2020-11-07,Office Supplies,Labels,Labels Model 5,54.24,4,0.3,1.71
ORD-10310,CUST-2069,Kayla Owens,Corporate,Central,2020-11-06,2020-11-08,Technology,Phones,Phones Model 1,1420.89,4,0.3,73.73
ORD-10311,CUST-5219,Jonathan Rowe PhD,Consumer,Central,2020-11-07,2020-11-09,Technology,Phones,Phones Model 2,128.84,8,0.3,1.31
ORD-10312,CUST-9639,Kristen Gray,Corporate,East,2020-11-08,2020-11-10,Technology,Phones,Phones Model 3,370.31,3,0.3,15.29
ORD-10313,CUST-6596,Brian James,Home Office,East,2020-11-09,2020-11-11,Technology,Phones,Phones Model 4,1469.01,3,0.2,160.78
ORD-10314,CUST-9864,Deanna Jenkins,Corporate,South,2020-11-10,2020-11-12,Technology,Phones,Phones Model 5,1663.83,9,0.0,-9.5
ORD-10315,CUST-2752,Catherine Carr,Home Office,East,2020-11-11,2020-11-13,Technology,Accessories,Accessories Model 1,1424.8,2,0.5,40.99
ORD-10316,CUST-4247,Katie Allison,Consumer,Central,2020-11-12,2020-11-14,Technology,Accessories,Accessories Model 2,1833.29,2,0.1,75.03
ORD-10317,CUST-5484,Cassidy Thomas,Consumer,West,2020-11-13,2020-11-15,Technology,Accessories,Accessories Model 3,1974.22,4,0.2,75.45
ORD-10318,CUST-6517,Sharon Luna,Consumer,West,2020-11-14,2020-11-16,Technology,Accessories,Accessories Model 4,1626.13,1,0.0,216.3
ORD-10319,CUST-7306,Dr. Christopher Hernandez,Consumer,South,2020-11-15,2020-11-17,Technology,Accessories,Accessories Model 5,1238.76,6,0.3,50.03
ORD-10320,CUST-7225,Troy Lloyd,Home Office,East,2020-11-16,2020-11-18,Technology,Copiers,Copiers Model 1,117.15,7,0.3,11.48
ORD-10321,CUST-3882,Joel Carrillo,Corporate,East,2020-11-17,2020-11-19,Technology,Copiers,Copiers Model 2,1801.26,4,0.0,303.86
ORD-10322,CUST-3426,Cindy Hoffman,Home Office,East,2020-11-18,2020-11-20,Technology,Copiers,Copiers Model 3,581.95,9,0.1,-10.23
ORD-10323,CUST-6939,Mr. Rodney Hanson,Corporate,Central,2020-11-19,2020-11-21,Technology,Copiers,Copiers Model 4,787.97,3,0.2,49.14
ORD-10324,CUST-5303,Kelsey Navarro,Corporate,West,2020-11-20,2020-11-22,Technology,Copiers,Copiers Model 5,1046.32,1,0.5,100.71
ORD-10325,CUST-2937,Katherine Salinas,Corporate,South,2020-11-21,2020-11-23,Technology,Machines,Machines Model 1,1768.5,8,0.5,133.1
ORD-10326,CUST-7269,Catherine Herrera,Home Office,South,2020-11-22,2020-11-24,Technology,Machines,Machines Model 2,1608.93,8,0.5,71.92
ORD-10327,CUST-2079,Alice Knapp,Corporate,East,2020-11-23,2020-11-25,Technology,Machines,Machines Model 3,1011.96,9,0.0,-17.42
ORD-10328,CUST-1073,Bethany Marquez,Consumer,East,2020-11-24,2020-11-26,Technology,Machines,Machines Model 4,1758.56,8,0.0,-4.43
ORD-10329,CUST-3191,Joanna Garcia,Corporate,Central,2020-11-25,2020-11-27,Technology,Machines,Machines Model 5,1705.65,9,0.2,-1.12
ORD-10330,CUST-7813,Kelsey Richardson,Home Office,Central,2020-11-26,2020-11-28,Furniture,Bookcases,Bookcases Model 1,695.85,9,0.0,-12.61
ORD-10331,CUST-7829,Marissa Nelson,Consumer,South,2020-11-27,2020-11-29,Furniture,Bookcases,Bookcases Model 2,570.22,4,0.1,12.73
ORD-10332,CUST-1327,Taylor Reynolds,Home Office,West,2020-11-28,2020-11-30,Furniture,Bookcases,Bookcases Model 3,792.57,9,0.2,24.61
ORD-10333,CUST-1864,Jamie Harris,Corporate,West,2020-11-29,2020-12-01,Furniture,Bookcases,Bookcases Model 4,1536.99,7,0.3,13.81
ORD-10334,CUST-2283,Cameron White,Home Office,East,2020-11-30,2020-12-02,Furniture,Bookcases,Bookcases Model 5,1259.11,5,0.2,38.41
ORD-10335,CUST-3025,Adam Torres,Corporate,South,2020-12-01,2020-12-03,Furniture,Chairs,Chairs Model 1,248.6,2,0.5,3.69
ORD-10336,CUST-2286,Kyle Stevens,Home Office,West,2020-12-02,2020-12-04,Furniture,Chairs,Chairs Model 2,645.16,1,0.1,43.46
ORD-10337,CUST-5930,Gary Gutierrez,Consumer,East,2020-12-03,2020-12-05,Furniture,Chairs,Chairs Model 3,1755.07,4,0.5,141.66
ORD-10338,CUST-7854,Erica Parker,Corporate,East,2020-12-04,2020-12-06,Furniture,Chairs,Chairs Model 4,1865.03,9,0.0,105.83
ORD-10339,CUST-6465,Kelli Garcia,Home Office,East,2020-12-05,2020-12-07,Furniture,Chairs,Chairs Model 5,278.92,8,0.1,24.13
ORD-10340,CUST-1207,Melissa Carroll,Consumer,South,2020-12-06,2020-12-08,Furniture,Tables,Tables Model 1,1949.05,6,0.0,180.48
ORD-10341,CUST-1497,Juan Smith,Consumer,West,2020-12-07,2020-12-09,Furniture,Tables,Tables Model 2,1258.07,6,0.0,47.51
ORD-10342,CUST-1317,Melinda Payne,Home Office,East,2020-12-08,2020-12-10,Furniture,Tables,Tables Model 3,1600.85,6,0.2,56.26
ORD-10343,CUST-2620,Carl Jackson,Consumer,Central,2020-12-09,2020-12-11,Furniture,Tables,Tables Model 4,1657.43,8,0.1,-5.79
ORD-10344,CUST-6898,Shawn Young,Consumer,East,2020-12-10,2020-12-12,Furniture,Tables,Tables Model 5,299.17,2,0.1,-0.21
ORD-10345,CUST-1541,Katherine Gamble,Corporate,East,2020-12-11,2020-12-13,Office Supplies,Binders,Binders Model 1,1245.16,1,0.1,-21.65
ORD-10346,CUST-8645,April Herrera,Corporate,East,2020-12-12,2020-12-14,Office Supplies,Binders,Binders Model 2,285.52,8,0.5,32.33
ORD-10347,CUST-5490,Michelle Gross,Corporate,South,2020-12-13,2020-12-15,Office Supplies,Binders,Binders Model 3,880.4,5,0.5,29.54
ORD-10348,CUST-1985,Sara Smith,Consumer,South,2020-12-14,2020-12-16,Office Supplies,Binders,Binders Model 4,719.24,4,0.5,52.32
ORD-10349,CUST-8785,Jeffery Wells,Consumer,South,2020-12-15,2020-12-17,Office Supplies,Binders,Binders Model 5,1694.47,7,0.0,49.83
ORD-10350,CUST-3237,Julie Vargas,Corporate,Central,2020-12-16,2020-12-18,Office Supplies,Pens,Pens Model 1,305.25,1,0.1,-0.94
